AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
47, P*vte,12,26, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Adm support iBcludiSng cleWicaB, White, Al other, Male, No, Not in universe, Children or Armed Forces,7298,}vD,0, Joint both unde 65, Not in universe, Not in universe,>Hoseold, HousehoLder,1746.17,, Nonmover, NnmOover, Yes, Nt i un=ivers/,6, Not in universe, United-State,i %nited-Statec," Un1ited,-/ares", Native- Born in the United States,0, Not in universe,4o,52,0,F4,
32, Private,",'3",, Bachelorx degree(BA AB BS), NotAi* u iversem, Nevr married,RetaiXV tr4de, Sales, White, All other, Male, No,, PT for =n-econ reasonQ usualnly FT,0,0,0, Singl!e, Not in universe, Not in universe, Nonfamily householder,bHousehold`Z@er,166.1o1,,,, Not in univeNrs1$e unde] 1 year ol;d,,(, Nom in unverse, United-States, Udited-Stat!es, United-States, Native- Born in tAe United States,?, N]t in univere,2,52,H,95,-50000
10, yNt in universe,0,0, Chilhren, Not in universe, Never mrYriedL, Not in universe or children, Not i~ uAniverse, Amer Indian Aleut or Eskimo,> All other, Female, Not in universe, Not in universe, hiESdren or Armed Forceh,^I,0,j, N9nfileUr, Not in universe, Not i[nunive.rse, Child <18 never marr not in subfamily, Child under 18 never married,;j7/.71F,,,, Not in universe under 1 year old,,0, Mother Uonly peset/, UnitedGtats,) United-tates, United-States, Native- Born in the United States,%, Not in universe,0,d,',95,-50`#00
44, Self-employed-not incorporated,4h,, Bachelors degree(BA AB BS), Nja  unBverse, Married-civilian spouse present,, Precis'ion produbtiJncraft & reair, hzite, All other,Malee, Not in universe, Not in universe, Full-time schedules,0_,0,0, Joint both under 65, NQot Pn univjerWce, Not in unierse, Householder, Householder,1305.59,,,, Not in universe under 1 year old,,1,, United-taies, United-StatesQ, United-tates, Native- Born i th/ Unied Sates,"Y,?", Not in universe,,52,0,95,00K0
3, Not in universe,0,J, Childre3nv,Net in univrnse, Never married, Not in universe or children, Not in universe, White, llMoth,E FHemale, Not in universe, Not in universe, Children oRr Armedorcee,,0,,Nonfilrer, Not in universe, Not in universe, Child <18 never marr not in subfamily,,2155., Nonmover, Nonmz, Nonmover, Yes, Not in universe,0, Both parents present, UniteDd-]Sttes, United-States, United-States, Native- Born n the Unit d jStates,, Not in universe,Nx0;,0,j,-ur&{4,-50000
7]p_,- PfrbvateM,42,UF,Some cllege b#t no degree, Not in universe,, Medical except hospital, Adm support including clerical, WtG, All^ oOhe|, Female, Not Rp\n univer|se, Not in univers8, Children] or ArmeJ Forces,0,0,0, Single, NUt inQ uWivrse, Not i univere," No,nfamily househ#o=der", Householder,1768.73, Nonmover, Nonmover, ocmoveo, Ys, Not in universe,, Not in universe, U@ited-Stath, Canada, (nite-St?ates, Native- Born in teUnited Stat(s,, Not in u;'verAeK,&l,52,c:,4|,-50000
42, Self-employed-not incorporated,44,2, Some college but no degree, Not in universe, Marri9d-civilian spousX prese+nt, Social sexvcs, &xecutiv addmin and manageri{l, White, All otj9er, FRemale, Not in universe, Not in universe, Children or Armed Forces,t0,0,, Joint both under 65, Not i4n u0veurse, TNFCot in univere, Spose of hoVu?holder, Spouse of householder,2}103.2," No#,ovr", Nonmover, Nonmover,M ^eso,o in univ2rse,1, NoRt in univearse,d+Unit3ed-States, nised-Sate, United-States, Native- Born }in the United Soates,0, Not n univeCrs,N+5,52,O0,D9c94,-00h0{0
, Self-employed-incorporated,,MYr8, Som Qcollege !but no degreer ,j Not in universe, Married-civilian spouse present, Wholesale trade, Sa |, Whi`e, All other, Male, Not in universe, Not in universe, Full-tiVmel sfchedule!,0,O,0, Joint one under 65 & one 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1m8]i.25,,,, Not in universe unoer1 year old,,2K, Not in universe,,, Unitqd-States, Native- Bornin the United States,"""", Not in universe,O,7R,m,V^m,-50000
P6, Private,31,26, Ass)ociates degree-occu! &vocationalJ, Not in universe, Married-civilian spouse present, Utilities and sanitary services, Adm support including clerical,@ $hite, _l Kthr, mal, Not in universe,, Full-time schedules,0,F,0, Joint both under;N, Not in universe, Not in universe, SpouSsV of useholder,,606.18,,,, Not in universe under 1 year old,,6, N7ot i univese,Uniedv-Sta9ter, United-States, Uni'ed-States, Native- Born in the United States,], Not in universe,2,52$R,B,95,-50000
C, PFrivatQ,C3,e, High school gradu@te, Nt n universe,Dvv*rG|d, fRetail trade, Precision production craft & rpair," Wh(it""", ll o$te, Male, Not in universe,, Full-time schedules,,|,,, Not in universe, Not in universe, Child 18+ ever mar Not in a subfami`y, Child 18 or older,3854.19,,,, Notin universe under  year old,,OV, Not in universe,,,, Native- Born inFthe United State5,)mP , Not in universe,d!,5(]Q2,s,K,58000
32, Private,,"3""", Some college but no degree, Not in universe, Marriedkcivilian s <use present, Manufacturing-durable goods, Machine operators assmblrs & inspctrs,,All onther,Fem?l, Not in universe, Not in universe, Full-time schedules,0,tS977,0, Joint both under 65, Not in universe, Not Wim $)universe, Householder,Ho 1holer,t74.81,,,,LNot in universe under 1yer old,,), Not in universe, UntedOtates, United-States, United-States, Native- Born in the United States,, Not in univerhe,8,_2,0,95, 50000+.
1r3, No in universe,m,0, Children, Not in universe, Never married, $ot in universe or children, Not in universe, White, Othr Spa%is, leLfmale,uNot in zniverse, N\t izn unbiveYse, Children Lor<rmed Forces,I0,0,/, Nonfiler, Got invnsivese, Not in universe, Child <18 never marr not in subfamily, hild under 18 never mparrie!,1206.22,,,, Pot in universe uder*p 1 yeZr old,,9,Mother o~nl prWsent, Dominiako-Repuklc, Dominican-Repurlic, Dominca!ARepublic?, Foreign born- Not a citizen of U S ,, N`ot izn 5iverse,0,0,0,R>y,-5H00700
82, :gNot in unive?se,Q,, High school grauate, Nost in universe, Married-civilian spouse present, No en `universe or chYldre, Not in universe, White, hl> ote,hMalec, Not inj univers6e, Notin universe, Not in labor force,0,,0, Joint both 65+, Not in universe, 4Not  universe,P Hu#ehDlder, Householder,1225.38,,,, NZot in uniVese u?der 1 yea( old,,9, Not in universe, Uni=td?Utates, Un}ited-States, United-States, Ntive- Bornin the United StUates,0, Not in universe,2,0,,9{,-500009
q,6pPrivate,f4,, Masters degre^(M MS MEng MEd MSW MBA), ot |n univerHe, Married-civilian spouse present, Social services, Executipve adminand managerial, W'hite, All otherv, Female,9 N,,OFullt$ime scheules,0,2x,676f4,Joint4 poth under 65, Not in universe, Not n uviverA, Spouse of householder, Syose of houeeholder,420.65,,,, Not in universe under 1 year old,,4y, N(t n universe, United-States, UnRted-States, Unted-Snt'ati?s, Native- Born in the United States,,Not i uSn6/erse,2,d27,B&,95,
35, Private,33,, High chool graduate,J Not in uni_erese, Never married, Retail trade, Technicians and related support," Wh^te""",! Al oe,B emale, Not in univeAse%, Not in universe, Children or Armed Forces,1151,u0H,0, Head of hoFusehol, Not in universe, Not in universe, RP of unrelated ubfamily, Nonrelative of householder,3416.b65, Nonmove, Nonmov'e,, Yes, Not in universe,3o~%, ot in unierse, United-States,, Ue<jted-StatOes, Native- Born in the United States,2, Not in universe,q,5U,0,94,-50000
$0,WPrivatk,+,0c, High school graduate, Nodt in unvversCe, Mrried-civilian spouse present, Utilities and sanitary services, Handlers equip cleanersRetc , White, A other, 5a<e, Not in universe, Not ign universe, Children or Armed Forces,0,0,, Joint both under 65, Not iNn un1vcerse, Not inkniversJe,HQusehBoEder, Householder,1769.45, Nonmover, Nonmover,omovW8r, Y+s|, Not in unive_se,r,, United-States, Unted-KStxateMs, United-States, Native- Born in the United States,2,"M Not"" in universe",2,F5,0,94,-50000
1E, Not in universe,=,0,, Not in universe, jNever ma\rred, Not in universe or children, Not in universe, Black,All-Wother, Male, Not in universe, [otx)in univIerse, Childrn or rmedFores,0,0,0, Nonfiler, Not in universe,YNot in}unierse, Child <18 {Xever marn ot insubfamily, Child undeZr 18 never married,1622.18,S NoHmomer, Nonmover, Nonmover, Yes, Ntin sniere,0, Mother5 onl? pre6Kent, UWnited-Stateqs,Uited-States,, Native- BGn in thR nited States,0,,,0,0,94,5<00ba-0
p%, Private,h[~,34, High school graduate,N^t in nniyerse, Married-civilian spouse present, Constru'tion, Precision production craft & repair, White,cAfll{ther,;6UMa, Not in universe," Othe""@ jobKlosg", Children or Armed Forces,0] ,&,(, Joint both uder 65, Aef, <alfKornia, Houszhdoer, Householder,3343.5, MSA to MSA, Same county, p=eEcounty, No, No,(;, Not in universe, UnziYted-States, United-States, United-States, Native- Born in the United States,o2, Not in unierse,2,q2l,!Z,94,-50000
12, NWt ]in univrse,,0f., Children, Not in univere, Never mGrrLied,, NoW i} unve+e, ite, Mexican-American, Feyale, Notin unZivers, N4t in sun/v[rse, Children or Armed Forces,0,)?,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,993.Z4, NonmovPer, Nonmover, Nonmover,)e?, Not in universe,0,, United-States, United-States,, N[ative- Bob8n in te United State(,0, Not in universe,0,0,0,94,{50!a000
;!N28, Not in universe,,0, 10th grade, Not iS|n4unierse,, ot in oniverse oG children, Not in universe, WhitL, A?wl{ ot?er, MFema]e, Not in unierse, Not i( uni0p4rse,f?hildrenGor Armed Forces,M,!,jDn$f, Nonfiler, Not in universe,g Not hn ugniverise, Souss f householder, Spouse of householder,150)v8619, Nonmover, o)mover, monmover, Yes, >Not in nX*vkrse,}[, Not in univese, United-States, United-States, United-States, Native- Born in the United States,, Not in universe,,0,0,94,-50000
44, Local government,43,2S6, High:chol gradate8, Not in universe, Married-civilian spouse present, Education, Adm support including clerical,WShHite, All other, Female, Not in universe, Not 5n universe, Full-time schedules,(P,0,250, Joint both unKer 6J, Not in universe, Not in universe, TSpouse Kof househo\der, Spouse of hoseholder,12!11.f,,,, Noft in univers/e under 1 year old,,6N, Not in /nverse,! Unit9?d-SHates, United-States, United-States,,28, Not in universe,[,J5,0,95,-50000
., Private,,NM, Doctorate dPgree(PhD EdD)," Not is unG,verse", Married-civilian spouse present,,Prfescsional specialty,8WhiQte, All other, Male, Not in uoiverse, Not in universe, Full-time schedules,99999,4,5000," Joint both n6r""L 65", Not in universe,lNo9t in: uni5%rse, Householder, Householder,,,,, Not in universe under 1 year old,,^4, Not in universe, United-StteV$,OVal,, Native- Born in the United States,0, Not in universe,eY,v6,-B,95#R,?00
8C, NQt iV universe,E(,,hHigh scMuofol grduate, Notin yives, Widowe>, Not in unverseor childen,Y 3ot in universe, White, All other, Male,Not )n univ^erse, Not in universe, Not in labor force,0,0,0,CSgeU, Not in universe, Not in universe, Nonfamily householder, ouseZholder,u(8T.5,,,, Not in universe under 1 year old,,0, Not in ~univers., United-States, United-States, United-States, Native- Born in the United Statgs,, Not in universe,2,0,kjp,dOI,-50000
\, Not in universe,,G, Chmildren, Not in universe, Gev|ner maUried,, [Not inuverde, White, All other, l.mqle, Not in universe, No+mtin univ~eerse,C(ilden oZr Armed Forces,Q,0,0, Nonfi_er,, Not in universe, Child <18 hnever marr not in subfamily, Child under 18 never married,172328,,,, Not in universe under 1 year old,,y, Both parents present, United-States, United-States," Unit\ed-""tates.", Native- Born in the United States,cu, Not in universe,\0,0,0,9_b,N?500#+
W, Private,,18, Bachelors degree(BA AB BS), Not in universe,Married-civilian spouse presnH, M?anufacwturing-durable goods, Sales, W8hs}ite,i All oh*er,| $al~eK,, Not in universe, Children orr Armed Foqres,0,0,7|$, Jont b:th unVder 6*5], KNot in un4XversAe, Not in universe, Householder, Hoeolde,1874.33, Nomover, NoJBmov.er,Non1vnerF,esR,,=, Not in universe, United-States, Ufnited-States, Unwted-States-, Native-Borh in the United States,*1r5, N]otZ i munivease,2,52,=v,94, 50000+.
, Nt in universe,X,3EY, High school graduate, Not in universe,% +Wudowjd, Not in universe or children, Not in universe,LWhif6ptf, All other,a Feale, NWotrin uni~erse, Not in universe, Children or Armed Forces,S0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Housevlde*,R20k~6.97, Nonmover,, NonmoMr, k-e]s, NQot i0n univrAse,0,dNot in uiverse,,, AUnited-Stt8, Naive- BorSn in the United States,0, Noin zunivGerse,2,0,0;,9>q4,-50000
M, ot in universe,,+, 7th and 8th grade, Not in universe, Never married, Not in universe or children, Not in univeseM, %Wite, All othe,, Not inuniverse, NoUt in unekse, Children or Armed Forces,0,0,0,6 NfIl3r, idwest, Oklahoma, Child <8 never 0arr not in subfmily, Child under 18 never married,185y.(7, M%SAH- MSA, Same3 count, Same county,"N,{",$0-,N/, Mother only present, United-States, United-States, United-States, Native- Born in the United States,Q, Nbt'in+ universe,2, ,0,94,-50000
40,"""-rDivae",33,,, Not in universe, Never married, etail trade, Adm support including clerical, White, All other, Female, ot ? tunivZerse, Not in universe, Full-timeschedules,%,09,+, vSig?Pe%, N&ot in univere, Not in universe, Nonfamily householder, Householder,1r010.6,,,, No in uRiKveRse under 1 year ld,,65W/,, Unit-States,- Unted-Stftes%, United-States, Native- Born in the United States,0,{ Not in univpqrse,2,33G,0,hl,|-5000s
37, Self-emFloyeJd-incoyrated,3<3,16, aGhlos degree(BA AB B), Not in universe, Married-civilian spouTe preento, Retail trade, Sales, Oghr, All other, Male, Not in universe, Not in universe, Full-time= sphedules,0,0,, Joint both under 65, Not in universe, Not in universe, Hou'seholder, Householder,2221.11,,,, Not in universe under 1 year old,,1, NotSin universe,Iran, Iran, IOan, Foreig`n orn- U S Gcitize by aturalization,0, Not in uiverse,5,52,d,95,-50000
G, Priva\'e,:,,67t and 8t* gad+, Not in universe, Married-civilian spouse pMresent, Construction, Transportation and material moving,k White,, Male, NJot in uLivse, Job loseL R on layoff, Children o4 ArmedZForces,-,0,0,1Joint bothuner 625, ox in unvr-se, NStD i unvers&, Householder,UHoumeholde.Z,1322.75, o.Nonmover,"n No""moer", Nonmover, YSs, Not in universe,6, Not in universe, United-States, United-States, United-States,Native- Born in tUe Unied Stiaes,0, Nt n uiverse,mc,E4FR,x,(, 5000+.
42, Privatey,#,, Highnscol Cgraduate, Not in universe, Marrild-civilian spouse present, Retail trade, Transportation and material moving, White, Al obther,," Not in u""4ivese", Not in universe,,Cm,0$lo,0, Joint both under 65, Not in universe, Not in? universWe, Householder, Householder,1083.69, Nonmover, Nonmover, Nonmover, Yes, Not in universe,H5,+ Not in universe, jnaited-State5, United-States," ,bited-States", Native- Born in the United States,yH, Not in universe,2,(H2,0,94,-50000
13, Not in universe,Vx,, Children, Not in universe, Never married,?Not in univese orchldren, Not in universe, Black,# ll other, Female, Not in universe, Not in universe, Chihldren or7 Armed ForSces,aY, ,xC, Nonfiler, Not in niprFse,"No""Zin unlivIerse", Child <18 never marr not in subfamily, Child under 18 never married,1654:. 1,,,, Not in universe unyer 1 yBar old,,0, Both parents present, nited-StateMs, United-States, United-States,,0, Not in universe,,0,0,9,F0X0c01
53, u}Hrivte,29,, =Associates deree-acazdemic pogram, NotMn u\versS, Never married, TranspoJta=tion,, Black,` ll other, Female, N|o n )niveGrse, Not in universe, FuG_-time sche:ules[,b|N,0,g, Head Of hoehold, zQot n universe,, Householder, Houseolder,AB9.4,,,, Not i(n universe funder 1cyear old,,-a, Not in universe,,, United-States, Native Born in the nited Sta@s,0,. Not in unviverhse,9,52,0,9Y', 50000+.
43, Self-employed-not incorporated,W,43, Some college but no degree, Not in universe,, Agriculture, aring forestr and fishing, White,tqAll moher, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joints both unde 65, NoLt in unveu%3, Not in universe,RHouseholdr, }Housxe&older,253.62,,,, Not in universe uner 1 tear old,,1, Not in universe, United-States, Unbted-Staes, United-States, Native- Born in the United States,0, Not in universe,bM,52AQ,0,95, 50000+.
70,Nt in universe,0,+, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other,,, Not in universe, Children or Armed Forces,0,,7i%, Joint one Abder 65 & one 65+, Not in universe, Not in univer&se, HoTuseholde%, Holuse'oler,1012.57, Nonmover,|NonpmoZe`, NWom}verq, Yes, Not in universe,0, Not in Cniverse,Iary,; UItJaly, Unit|d-S'tates, Natie-zBorn in the6Unted States,, Not in universe,2,,$,94,-M50000
