age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
27,technician,single,tertiary,,112,no,no,telephone,1,may,8,,104,,,
38,services,divorced,primary,no,1,yes,,cellular,20,apr,385,,146,,failure,no
30,admin.,single,secondary,no,341,yes,yes,,9,may,64,1,,1,,no
30,technician,married,secondary,no,19,yes,,cellular,4,jul,48,7,,,,no
25,admin.,single,tertiary,no,1185,no,no,cellular,5,jun,135,1,,0,,no
51,blue-collar,married,,no,3279,yes,no,,17,jun,363,3,-1,1,,no
38,technician,single,secondary,no,12,,no,cellular,1,,131,,147,2,,
34,admin.,married,secondary,no,0,yes,no,,23,,82,,-1,,,no
30,blue-collar,,secondary,no,1,yes,no,,3,may,13,1,-1,0,,no
50,admin.,married,secondary,no,,yes,no,,,mar,,1,-1,1,,no
,management,married,tertiary,no,16,,no,,1,jul,,1,37,0,,no
30,technician,single,secondary,no,,no,no,cellular,1,aug,8,6,350,1,,no
49,admin.,married,secondary,,1,no,no,cellular,2,apr,37,1,-1,1,failure,no
41,technician,divorced,secondary,no,28,no,no,cellular,1,mar,14,9,37,0,,
34,management,married,tertiary,no,246,yes,no,,29,mar,,1,-1,1,,
30,management,single,tertiary,no,104,no,no,cellular,7,jul,606,1,-1,1,,yes
34,technician,married,primary,no,23,no,,cellular,1,feb,8,1,146,,other,no
38,technician,married,secondary,no,494,yes,no,cellular,7,nov,8,,37,1,,no
28,management,,secondary,no,13,yes,no,,14,jul,145,1,87,1,other,
34,technician,single,secondary,no,598,no,no,cellular,12,may,,,-1,1,success,yes
30,management,married,tertiary,no,1773,,no,cellular,1,mar,311,1,37,2,failure,no
36,technician,married,secondary,no,-22,yes,no,cellular,,jul,,1,-1,,,no
,housemaid,married,secondary,no,4,yes,yes,,,jan,20,1,-1,,,no
39,blue-collar,married,primary,no,25,no,no,cellular,1,jun,24,1,365,1,failure,no
,blue-collar,married,primary,no,682,yes,yes,cellular,11,mar,168,1,37,,other,
,blue-collar,married,secondary,,13,yes,,,21,may,133,1,37,0,,no
30,housemaid,divorced,tertiary,no,1,no,no,,1,apr,379,,37,,other,no
50,services,married,tertiary,no,,no,no,,1,jun,311,10,-1,1,,no
35,blue-collar,married,secondary,yes,-198,no,no,,,may,52,1,-1,1,,no
38,management,married,,,17,no,no,cellular,,nov,8,1,146,,failure,no
30,blue-collar,married,secondary,no,,,no,,7,jul,110,1,,,,no
,admin.,married,secondary,no,4,no,no,,1,mar,324,1,,2,other,
36,self-employed,married,tertiary,no,1,no,no,,20,nov,,1,-1,1,,no
34,self-employed,single,tertiary,no,19,,no,cellular,,jul,,1,37,0,,no
30,retired,divorced,primary,no,0,no,no,telephone,1,mar,39,,37,1,,
,blue-collar,,secondary,no,53,,no,cellular,1,jul,131,1,-1,1,,no
24,admin.,single,,no,,no,no,cellular,3,jun,8,1,146,1,,no
30,blue-collar,single,primary,no,8,,no,cellular,8,jul,144,1,37,0,,no
32,blue-collar,single,secondary,no,,,no,cellular,2,jul,,,-1,1,,no
34,management,married,tertiary,,2,no,no,,1,,106,,-1,7,,no
30,blue-collar,,primary,no,17,no,no,cellular,1,may,86,1,361,1,failure,no
33,blue-collar,married,secondary,no,585,yes,no,,5,jul,8,,-1,0,,no
30,technician,married,secondary,no,6,yes,yes,cellular,,nov,372,1,146,1,failure,no
30,housemaid,divorced,primary,,19,no,no,,1,jun,58,1,37,1,,no
30,services,single,secondary,no,1245,,no,cellular,3,jan,,6,361,0,,
30,blue-collar,married,secondary,,944,no,no,cellular,10,mar,21,2,37,,other,
44,technician,married,secondary,no,185,yes,,,,,19,1,-1,,,
50,,married,tertiary,no,,yes,no,cellular,1,nov,8,1,-1,,,no
44,,married,secondary,no,54,yes,,,26,jul,437,1,37,,,no
32,,married,primary,no,16,no,no,cellular,1,nov,56,2,105,3,other,no
24,self-employed,single,tertiary,no,262,no,no,cellular,1,may,,2,-1,1,,
30,,married,secondary,no,11,no,no,cellular,20,nov,102,1,37,11,failure,
51,blue-collar,married,secondary,no,,no,yes,cellular,,aug,214,,37,0,,
33,admin.,single,secondary,no,,no,,cellular,1,jul,157,3,,1,,no
36,blue-collar,married,secondary,,-23,no,,cellular,10,apr,8,1,37,,other,no
24,,married,tertiary,,1,yes,no,cellular,,feb,8,2,37,,,yes
40,housemaid,,secondary,no,1742,no,yes,,13,jul,254,1,37,1,,no
30,admin.,,tertiary,no,11,no,no,cellular,1,mar,158,1,,1,,yes
30,admin.,divorced,secondary,no,710,no,yes,cellular,1,mar,13,1,-1,0,,
24,blue-collar,married,,no,405,,no,,1,mar,19,1,-1,,,no
53,self-employed,married,tertiary,no,405,yes,no,,9,jul,20,4,-1,0,,no
30,services,married,secondary,no,440,yes,no,cellular,10,apr,8,1,172,1,failure,no
56,,divorced,secondary,no,1,yes,,cellular,1,jul,74,1,146,1,failure,
39,admin.,single,primary,no,,no,no,cellular,,may,85,1,37,1,other,no
30,management,married,tertiary,,247,no,no,cellular,,nov,110,3,37,,success,no
36,,married,secondary,no,13,no,yes,,1,nov,21,1,-1,,,no
49,management,married,tertiary,no,138,yes,no,cellular,2,jul,8,1,37,0,,
54,services,married,secondary,no,175,no,yes,,20,jun,85,1,-1,0,,no
30,blue-collar,married,secondary,no,,no,no,cellular,7,jul,117,1,-1,0,,no
53,entrepreneur,married,secondary,no,112,,no,cellular,7,mar,,,-1,1,,no
30,admin.,divorced,,no,1314,no,no,cellular,9,aug,156,1,-1,,,no
40,retired,divorced,primary,no,276,,no,,1,jul,82,,350,0,,
,management,married,tertiary,no,2141,no,,cellular,,aug,77,1,-1,0,,no
,entrepreneur,married,primary,no,1,no,no,,1,jun,13,,-1,0,,no
51,entrepreneur,married,tertiary,no,51,no,no,,1,apr,8,1,,1,,no
26,admin.,single,tertiary,no,689,yes,no,cellular,1,feb,13,1,37,1,,yes
30,technician,,secondary,yes,2,yes,no,,10,,75,1,,1,,no
35,housemaid,married,primary,no,1,yes,no,,,may,94,1,-1,1,,no
30,self-employed,,tertiary,no,51,no,no,cellular,1,mar,37,,-1,1,,yes
44,management,divorced,tertiary,no,1,no,yes,cellular,1,nov,,1,-1,,,no
30,,married,primary,no,44,no,no,cellular,,jul,690,1,-1,1,,no
53,management,married,tertiary,no,336,no,no,telephone,1,nov,8,6,,?,failure,no
,blue-collar,single,secondary,no,300,yes,,cellular,11,,471,3,,1,,no
30,blue-collar,single,,no,710,yes,no,,,may,286,5,37,1,,no
,services,single,secondary,no,346,yes,no,cellular,2,,21,11,-1,0,,
30,admin.,single,secondary,no,739,no,yes,cellular,,,19,2,-1,1,,no
,management,married,tertiary,no,2,yes,,,29,mar,8,1,-1,7,,no
35,,married,primary,no,739,no,no,cellular,,aug,1471,,-1,1,,no
,,single,secondary,no,1,no,no,,1,,13,2,37,0,,no
,technician,divorced,secondary,no,276,no,no,cellular,1,aug,8,1,-1,0,,no
36,technician,divorced,tertiary,no,3154,yes,,,,,124,1,?,1,,no
31,,married,secondary,no,1277,yes,,,1,jun,8,1,28,1,,no
,management,married,,no,,yes,no,cellular,25,jul,98,,87,1,failure,no
31,technician,divorced,secondary,no,,no,no,,16,may,8,1,74,1,,
51,management,single,tertiary,,405,,no,cellular,1,jul,8,,37,0,,
55,,married,tertiary,no,,no,no,,,jun,8,1,-1,,,no
,technician,married,primary,no,19,,no,,,may,21,2,74,,failure,no
60,retired,divorced,tertiary,no,1,no,no,cellular,1,may,13,,28,1,failure,no
43,blue-collar,,secondary,no,-457,yes,no,,8,mar,24,1,-1,1,,
29,blue-collar,married,secondary,no,,yes,,,1,jul,39,1,,1,,no
39,blue-collar,single,secondary,,1,no,yes,cellular,1,jul,24,1,,,,no
,blue-collar,divorced,secondary,,90,no,no,cellular,1,may,14,1,-1,1,,no
30,unemployed,single,secondary,no,228,,no,telephone,22,mar,,1,37,1,,no
33,blue-collar,married,secondary,no,215,no,no,,1,apr,162,1,-1,,,
32,self-employed,married,secondary,no,,yes,,,1,may,24,,37,,,no
30,services,married,,no,2,no,no,cellular,1,feb,155,1,-1,0,,no
30,services,single,secondary,no,138,no,no,,12,may,136,,370,1,failure,yes
,technician,married,secondary,,1,no,no,cellular,25,jul,20,1,,1,,no
30,entrepreneur,married,tertiary,no,12,no,no,cellular,1,jul,8,1,37,1,,no
30,blue-collar,married,secondary,no,1,yes,no,,2,mar,8,1,-1,1,,yes
,admin.,single,secondary,no,1,no,no,cellular,8,,,1,-1,1,,no
30,technician,married,secondary,no,?,yes,no,,,may,102,1,-1,0,,no
37,management,married,tertiary,no,19,yes,no,cellular,1,jul,,5,-1,1,,no
30,unemployed,divorced,tertiary,no,2,no,no,cellular,1,mar,13,2,-1,,,no
71,technician,single,secondary,no,,yes,no,cellular,1,mar,246,2,37,1,,no
30,management,married,tertiary,no,300,yes,no,cellular,?,jul,8,1,-1,1,,
,retired,married,secondary,no,1,,yes,,,jul,206,1,-1,1,,
,services,married,secondary,no,,yes,no,,6,may,39,1,28,,,no
35,services,married,secondary,no,4,,no,telephone,1,,377,1,-1,1,,no
30,management,,tertiary,no,300,no,no,cellular,1,mar,21,1,-1,0,,no
40,admin.,single,secondary,no,1,no,no,cellular,1,apr,,1,-1,1,,no
50,technician,,,,2,no,no,cellular,1,jul,94,1,-1,1,,
33,blue-collar,married,secondary,no,,yes,yes,,1,may,8,1,,0,,no
30,retired,married,secondary,,140,no,no,,1,may,,1,37,7,,no
,technician,married,secondary,no,25,no,no,cellular,1,jul,13,1,37,1,,no
30,blue-collar,married,secondary,no,-182,yes,yes,cellular,1,jul,130,,-1,1,,no
30,services,married,secondary,,9531,no,no,cellular,1,feb,13,1,-1,1,,
28,blue-collar,married,primary,no,1,yes,,cellular,1,jul,?,1,-1,1,,no
30,admin.,single,secondary,no,12,no,no,telephone,4,oct,,1,-1,,,yes
,management,,secondary,no,0,no,no,cellular,1,jul,105,1,-1,,,
30,entrepreneur,single,tertiary,no,1,yes,yes,,1,jun,562,,-1,1,,no
30,admin.,married,secondary,no,0,no,no,telephone,17,jul,144,,-1,,,no
