age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
,Priv-|e,J26922,Bachlors[,Elp1,Marrie-ivy-spous,UExec-anagerial,4usband,Wh te,De,0,3q7,,2UnCi>ed-Stats,<=wK
39,,1%392,S-gEM*d,,Married-cv-spouse,S2Ies,Husba}d,Asinan-Pc-Islander,7Mnal5,h,0,pf,?,<=50U
CdY,Private,,,,",arriLed-civ-%pose",Craft-ri&pair,Husu0and,Wt;,Sl)e,EM,F,M,United-4States,>50K.
U*V,Pr*v>tOe,17:540,HS-grJtqd,n9,,ratGrepair,H$uba,MIWhite,ale,}, ,,UMnited-lOt|s,<=50^K.
p,Private,2nN32,HSmgr&d9,,Wi%wped,d0-clrcald,"Not,in-family",WhiGZte,,2174,,4<,Enldd,<=5vK
59,,0997,1NtY,^,Marrie-civ-sp&use,Exec-imanajgeria,Husbad,WFhit=e,,p,}dB,9a36,United-%tats,<=50.
"rXJ""",?,,Some-;ollege,,,?,Not-in-faily,WhiO{e,F maau,l,,;94,,<=50K
4lrc,?,133-98>,2t,IW,SepaMa(ted,?,Zmlaied,$lak,Fem l_,JF,5,,Unit0dtBa tes,<50K
b,f6f-ep*not-inc,,Some-college,,Mrriecd-chv-spouse,Exec-mnagbri$al,Husbnd,W\:hite,MaKD^,L900,~x,6#,UnitedEStaes,<=50K
26J,,q14R24,So&eZscollege,*1T|,,Handlers-cleaners,Husba)K,WqNte,X.le,"""$",SR,de0,United-States,"""AE0KR"
3-I,Lc7gov{,Q314375,SomYe-collegEe,0W,SeMarried-ci7v-spusc,Prolecive-serv,HubDnd,hte-,al,b,0,0TF,Lnited*-ctates,<X50b.
8,,B9%6-24N4d,Soms-colege,10,NeKver-mL*arrieN,,Own-ch&id,Zyqit5Q,Mlbe,wcd,%^]x|,(5Z,onitedStates,<=B50K.
4d,,q152629,,`,,Craft-repair,,W5tPe,~DlCo,,[,.0y1,nited-Stazs,t50K\
1,PI+vte,1]75,HS-grad,9,sevJrS(rarried,Craf-repair,wn-7i7ld,Whie,male,j,@+,8HqNo,,=5W
]BW,Privake,,PreschvoNl,`M,Never-married,Farmidng-fis6ing,No-in-aymJi-y,|,M,,,Z,Mexio,{50K
,FedraR>-gDov,1>7.5aM,S-gyXri,9,M0arried-cv-sdouse,?d-cleric#l:,sQad,,Mavle,#,3,4`,Uni+t7d-SGtates,N<=5d 
3|`,Private,3049630,HS-grad,9,Mxarred-civ-spou;sJ,Othr-servi&!e,"Hu,baOnd",WhJie,gMax1,0,,4D,United-S@ates,
bU,Prdv~te,(@8~}14,H9-gra@r,h,Diced,CraIt-repair,O?n-childJ,WhIite,Female,u,H,4L2,United-Ssates,<50(K
r7,P9ivae,,HS-g7cA^,4o,Neer-married,Adm-cleEial,ot-in-fmiO,WTi,F,<,^0,$Z,UitdSta=tes,fy50K
!Rt,elf-emp-ot-inc,"V34,36310",HSgad,,Marrik-lciv]-spuse,YFa>rming-fshg,Hubacn,"san(Pa-Islan,er",M^,vb,"""3[",r5,UntNd-States,<=50K.
q8l,Privat,1o16%24,Bachelo2dP,S,Magr*ried-cv-qspouse,Exec-mnangeial,Huwsb3nd,?ite,Mv=,^e,,55S,UniYedV-S!tate,>Q0K
225,"riv,t",w13$14X3,Bach-lrso,r,Married-civ-spouse,Prof-specialtS,HubNd,White,Ne,0,%U,~40G?,Unted-SgItates,\=0
,,20WE1,,L{*,Nzever-maried,9dm2-clericaRl,O%n-ild,hitg,F]emale,,,0\_,Unt-Sates,<=50K.
 g,rivHe,,"Ng""l-grad",a,DiMvorced,OTter-service,O`n-hild,e&%iwe,2Feae,O),W7T,,UnitedStat}es,m=50K.
2p#,"eo*cal""gov",B21881,HS$rad,R,crried-c9v-spous|,Craft-re#pir,Hsband,"UW""ixe",,0,0M,m0,United-Sttes1,<=51K
35},,16;h,HS-=arad,,'hparaje,Ot%her-sevice,0Own-hi=ld,uBqk,Femal/e,M,R,3f,Un4ited-Srat;,<=5K
q,Federal-gov,786418,H1Sogr\Gad^,I9,"%Marriedpciv-spo,se",$anHport-movin+,Husbanx,:Ba?,M3aYe,e0,T,c6,UniHed-S`ats,
=8,Privat,47?93,Assoc-ac]m,1|2,Diorcea!,Ad-clerical,UmmArried,l9ite,Femalje,"0""",0,,UniZtd-Jt3tes,<=50`
O,PrivaJte,`4\501,Ma*tes,1a Le,Never-marrie,Sazl,Obwn-chqld,"Wit,v9",FemDa2e,0,,,Un7ted-Sates',<=50K.
hd,,"11""79",HS-Arad,e,Se^arated,Machcin-op-inspct,Unmarried,la[k,Fe!aIl|,C,Xv0,$,,<=50K
Vm,",Noal-gv",f(6A96y7,,S,MarriedK-civ-(Nouse,Crf/t-repaiv,@Hubqn,_W[hxe,"Ml""e",,",0",a?,Unit;ed-S6ates,Q<E=50_}
/~B,jrivat,,1st5-4th,k`2`$V,Married-civ-spouse,Hanlers-clIeane_r,Hu8bSad[,,ale,C_,,SEY,Ital,< 50K
4s,Self-emT\-not-inc,04z78,BaThehH5rs,,Married-civ-spoue,aleaA,usbad,W&hciHt,Ja8e'e,P9,y,"67""",,E9fV0K
4,Self-emp-nt-inc,31606,BacVheloOsv,n1,vMardried-civq-spouse,Prof&sspec lty,Oher-reativ4e,tWhite,D0abe,,5@,:,United-State$s,>}IK.
!31,Self-emp-:ot-inc,3708,HS-5g!a#d,7X,,S`sj,,,Hdl,,k,K4,ViWwam,<=BG0x.
O,Local-Wgv,21q2803,B|vrhe0lors,{3Y,Never-marr\ed,Pr$of-sC[ecialty,Not-ie-famzily,4Whte,FemaAe,L0R,Y,,United-States,
"3,e%",Pri'2te,47151,,,Neve-married,Othez-service,Not-4*n-family,FWhiU,,,Ex,NW,Unitd-States,=5L
30,PrHR,=121),HS-ra,bE#,Married-civ-spause,M-chine-op-inspct,H9sbwfandF,Wh0ite,MSaFleM,"""0(",2002,;3,UGite5d-State,<250|.
39,PriUat e,1g7a381,,Rl',Never-married,TechuppPt,Not@[n-family,,Fle,^,f,-2,Enla>Nn,<{0Kc
3|4,PZiqate,2$5870,HSZ-fad,v,Dioced,Exec-maanageEiaP,Unmarrid,Wh(,,,,x8W,United-States,<=5K
<,Pvate,"2<9499""",,5M,Wdo(edk,,No0t-in-fami%ly,Waite,Fe%ale,0_,l,"d""",Unted-States,e=5{
t,rivpte,184105,HS-grad,&,Marrieu-civ-spouse,Handl*rs-MYeaners,Hasb9and},WRhigte,cal>zL,p0,P,y,znited-qStaFes,=/W
l,,321403,H@S-DradV,9K,idowU,,Other-r9eltive,BO*aAck,Ma,Y,,4H53,Unitd-htat}s,=2yK.
,,186,Assoc-acdm,fD,MriedciTg-spouse,Craft-lepair,Huband.,,,K,0,~,United-Tt1ts,o>50K
3,Pr>ivate,994g7Q,HS-grFa.d,49,Divorced,OthePr-seurvice,Not-in-famQly,KWhte,FWemalK,,,<,Uitd-Staes,
92v,L'ca7goQvJ,1>G3{,la<chelo?esN,13,Dor1ed,Prof-s]ecialty,Not-in-faml}y),White,.emale,$[d,,,,#50W.
1,Loal-gov,B2m,HS-gra,;E0,"NIve8r-mari,e0",9dmcl<erical\,Own(child,luc*,Fem$ae,,,4L,Unitd-S|t;tes,<=50K
 47,rivate,1708h6,Assoc-acdm,,Mrried-civspouse,Adm-Sclerical,|WsZf<,WhitCe,1UemKEe,|a,7,40,Ikr:ly,5MK
3],Self-emp-ot-Hinc,754^5,<S-gra#,Do,,Crdft-repair,Unmrrird,Amer-I6dian-Eskimo,'Jal2e,(-,^,,Unitedtates,<=F50CK!
18,PrDvve,w179l6,9th,J,Never-married,Other-serviceY,On-child,,Kae,^,,?1k,?,<=50K
MgJi5,P1iGatJe?,Ja0^7E71,HS-grad,9,Maried-civ--pouse,raft-repair,H'bad,#.hiteq,",Me",n5,18T87,ul,Unied-States,150K
%7,Prv>ael,BP100,aSomecolle}g%,10,Nev8erMar9ed,Pro-spec_ialty,NotfivnfMmly,,al*',,Y,42c,fUnited-States,<=>0K[
d,Loc=l-goq,e5b/,S/o)me-college,,Nver-marrie&,Adm-clerical,tnn-chi-,Whit,de!male,{,JnoFN0,Y5,Unit/ed&ates,"""<5MK."
8j,PriaWte,14K5058d,1c0]t,,Married-civ-spuse,8aft-repair,usbaT(,Wh/t:,MaYeR,{0v,,#0,United-St>tes,<=R0K
a,{riVvvate,D80819j6-,Ba%@ePlos,g#3,M=Barried-civ-pouu:e,Transprt-movdng,HusKbWnd,WV%tyH,Malb,z,A,5&,,
28[m3g,PrivaKte,,,+,Never-mayrried,"HandlerS-""leaners",OwPn-chi-ld,Whie,,0M|,[PY,5e,UnitedK-State,o=aK
(,Prvat,3h51459,Som#college,bD?,MarXried-ncSspouse,Craft-repair,,White,a#le=,0,{,A,UnikeU-State8s,50K.
,Sel0-emp-inc,,Bachelors=,d3,Never-married,Hanlers-cle?ners, ON-ch`ld,Wh&t,Mal4,_,9,,Un#ite-Stats,
g',PrivaN,1 9<7,8S-gr68wd,95,Neuer-mariedM,Crist-repair,Not-in-famMily&,Wgithe,MaUJleok,J,_,,nite;-Sates,<=5B0K.
4xYb,Private,185,Maste8s,,Mrrid-civ-spou4se,Prxf-sp\cilty,H's.ndv,WLe,i~ae,0#,+1,,United-States,z|>5-0
5u,ZPrvate,6i5m,Sp\ome-colleMe,Kd,Maried-civ-spouse,Sa3f,1Husand,WNie,_l:l5e,/,0,"""30oH",United-States,<01
b,pState-gov,{2604,Soevcfllegae,;ZG,Married-`poe-abgs>ent,"Farm""ing-fishi\g",Own-cJilW,Wh!ite,^alm,{,[.,f,&Unied-Stats,<=&>ZT
5,SeGf-ep-(not-i'c,475_,"9S""grdJ",,iq_rcd,Farmingmfis;ing,No-in-family,White,Male,a,,w4,Ugited-taDFe,
20m,Hrivacze,K5,9th,,Married-civ-spouse,Mahie-op-inspct,Husban{d,Wh=it!e,{ae,,0,]a,Uited-Sti2ates,<c50KU
P7,Self-emp-not-inc,147U2,;8-g!oad,!,Marriev-civ-spouse,'tPer<servic,Ii~BfQe,Write,Fe/le,,0,,,<=50lK.
5,PrNivate,20w5C8,HS?grad,J,Married-ciLv-spouse,,HusbaL,White,aUe,0,zy,;,?,<j#50
z?,L'oca-gov,"24""0.",HS-gra;,o,Never-marri:d,Other-servCic,Umar%ried,,F]ma=3le}\,"""9h0",[,Pw,UnttdM-Stqats,f<s50
I4#)2,PrivJe,iZ4j302,H-rad,VS!,,Exec-managerial,His'b{and,White,KeM,N,a#f,5fX,,>5N0Kl-(.;
m,ederl-gov,F0,Bac2os,.x,Mar4ried-miv-spouse,Pof-spejialty,H_$usbgn5,8WMite,73ls,3kg,z},RK,United-StYtates,>KXc
2[;,Private,11594*,Dxc.foOjate,DY,Ntve-married,Ad-clerical,,WhitGeM,Ma3J,+0,2F,;,United8-t5ts,"v=Kx5,K"
4C6,Local-gov,u7A50H5,MaVte,d,Masrrid-civ-yspouse,AdmF-clCr5icaz,fyusbCnd,WhNe|,pe,8VD,V\V,'0,,<=50K$
M@38,PraGe,1@P5GH,Bahebs,,Ma6ried-civ-spouse,"T%ec,-supoGr4t",ubad,Wh>te,W8,a,D(,,Uniteq0States,>%50K
&e,PrivrteTb,7l50,HS-grajd,9p,,Prf-peciavlty,,Whiteo,Female,/,t9`,5h,"U[nSit""ed-States",'=0J
17,kPrivat,2@5954,O2,8,Nver-married,Oher-service,Ow$t~-chirld,Wh6e,Femase,,)Q,,nid-State{st,/<0K.X
j~#J,Privte,81,Bahelrs,=,@evnr-married,Am-cleica,ENo5t-in-fa$Aily,Whte,Eema@e,9/,M0,"5,-",fUnited{7Stats,<=50K
s39,PrvaHeLt'e,19d251,HfS.-grad,"""",NAever-Hmarid,,wH-8child,Whte,F/Mum8e,Gm,}0,"},",*hn0ite5dStates,
s,Self-em2not-inc,2235f30,Somz-c8oleg>e,om,MarrieZ-ci-spouse,Machine-op-inspccm,usband,W$te,Ma^le,P514,,4qh,U'ite-StatQs,d>5Xn
,/riava$te,e55021,81uqU,!,,ther-seriE,Own-cil,WhptZ,,,k,~,UiiterdzStte,<=50K
A,-rivFa-e!,18770R,PrMf-scho@l,15,Marrie-ci-spWuse,Prof-specialt,fHusbind,dW,al.e,_M,2415,L,,x5Z
~M0,,1874$6,S-gO!d,,Never-married,,Not-i-Af8mily,ABl,Femle,<Q,hm,W,United-]States,J<=50K.
k,Privaloe,1045j1,S>grao,,Marrwekd-ci-spouse,vCrat-repair,Hu\`an,White,MlalF|R,4:x,at,.I4,United-@a-t,
J2,Q$3iRvQate,v{3 R9,,,Married-cevspoiuse,SpmleH,usband,White,,,E,3c,United-States,g50
5,Lrivate,76860,Sd-Fad,A,MarrBed-civ-spouse,Othe-.service,ther-relaive,Asian-Pc-Inlander,Male,0r,+5,y4,Phil)ipines,<='
)3z,,115289,Assoc/-acUdm,(|012,Mrie-civ-spouseL,TechspuAJport,OHuaHnd,White,al>-#,*-,,P,France,>5IRK
41,}wr_vat,j20?1908_f,M5s1ecs,17c,MWaBrrie!d-civW-spouse,Sale,Husban\dP,HWt>,MVe,+,uL,v9,United-S6ates,<=;K.
4,PZte,273,SLme-college,,nvorced,dPm-leCrical,Not-i-fImily,WhBte,/Mae?,_vg4,"0,",uq,Unied-S[ates,=5X0K.
"l,e",Loagov,5403,ome-coldleFge,=,Digvo=cedk,Prof-sp{cialy,Not-in-family,Whi9te,_<ema'Ole,#,1876,"O,P",,<5t2
oH4,P$iwaat4m,569761,Assoc-voc,=1,Marr/e-civ-spouse,Han~dlers-cleuaners,HusaIE,Bck,fMllK,W ,,:Oqb,Unite-Sttes,p=_5K
5,,2850 0,/azhe?lors,,Parried-cv-spouse,|xec-managerial,Husband,Whi+%,Male,},],,Uite3dStaes,F5TK
t,,40X016,HS-grad,,Marrxed-civ-spouse,)andlirs-cleaners,Hd#sban5d,1}i]e,,O&,Zv,52,United-StatYs,>50K.
